timestamp,day,hour_of_day,temperature_C,humidity_pct,wind_speed_ms,ref_pm25,ref_pm10,sensor1_pm10,sensor2_pm10,sensor3_pm10,site
2022-04-01 00:00:00,0.0,0.0,5.555555555555555,43.0,0.6173328,2.3,8.0,0.81,0.17,0.36,HW
2022-04-01 01:00:00,0.0417,1.0,5.555555555555555,42.0,1.1317768000000001,2.4,5.0,0.96,0.18,0.4,HW
2022-04-01 02:00:00,0.0833,2.0,4.444444444444445,46.0,1.1317768000000001,2.9,10.0,1.18,0.3,0.69,HW
2022-04-01 03:00:00,0.125,3.0,3.3333333333333335,52.0,0.6687772000000001,2.7,3.0,1.12,0.23,0.61,HW
2022-04-01 04:00:00,0.1667,4.0,2.2222222222222223,56.0,0.771666,3.0,11.0,1.34,0.41,0.94,HW
2022-04-01 05:00:00,0.2083,5.0,1.6666666666666667,60.0,0.9259992,3.2,5.0,1.84,0.49,1.04,HW
2022-04-01 06:00:00,0.25,6.0,1.6666666666666667,60.0,1.4404432,3.5,12.0,2.25,0.78,1.48,HW
2022-04-01 07:00:00,0.2917,7.0,1.1111111111111112,63.0,1.1832212,5.3,16.0,3.82,1.74,2.67,HW
2022-04-01 08:00:00,0.3333,8.0,0.5555555555555556,65.0,0.9774436,5.7,16.0,3.89,1.7,2.66,HW
2022-04-01 09:00:00,0.375,9.0,3.3333333333333335,55.0,1.3889988000000002,5.7,7.0,4.13,2.34,3.13,HW
2022-04-01 10:00:00,0.4167,10.0,5.555555555555555,47.0,1.4918876,8.4,24.0,6.39,4.59,5.54,HW
2022-04-01 11:00:00,0.4583,11.0,7.222222222222222,41.0,1.1832212,7.3,24.0,4.89,3.85,4.83,HW
2022-04-01 12:00:00,0.5,12.0,9.444444444444445,33.0,1.2346656,8.2,18.0,6.29,4.67,5.59,HW
2022-04-01 13:00:00,0.5417,13.0,10.555555555555555,29.0,1.9034428,8.1,19.0,5.92,5.01,5.64,HW
2022-04-01 14:00:00,0.5833,14.0,11.666666666666666,26.0,2.0063316,8.3,11.0,6.04,5.9,6.32,HW
2022-04-01 15:00:00,0.625,15.0,12.777777777777779,23.0,1.5947764,8.7,22.0,6.83,6.8,7.05,HW
2022-04-01 16:00:00,0.6667,16.0,13.333333333333334,24.0,2.6751088000000003,8.9,26.0,7.33,7.31,7.67,HW
2022-04-01 17:00:00,0.7083,17.0,13.333333333333334,25.0,2.8808864,6.4,24.0,5.31,5.13,5.59,HW
2022-04-01 18:00:00,0.75,18.0,13.88888888888889,24.0,3.4467748,4.7,12.0,3.81,3.08,3.74,HW
2022-04-01 19:00:00,0.7917,19.0,13.88888888888889,24.0,3.1381083999999997,4.1,19.0,2.37,1.49,2.17,HW
2022-04-01 20:00:00,0.8333,20.0,12.777777777777779,25.0,2.5207756000000003,5.4,19.0,4.19,2.89,3.6,HW
2022-04-01 21:00:00,0.875,21.0,11.11111111111111,27.0,1.1317768000000001,6.6,21.0,6.86,4.87,5.77,HW
2022-04-01 22:00:00,0.9167,22.0,9.444444444444445,34.0,1.2346656,6.0,6.0,7.01,4.72,6.05,HW
2022-04-01 23:00:00,0.9583,23.0,8.333333333333334,36.0,1.543332,8.0,19.0,9.66,7.05,8.4,HW
2022-04-02 00:00:00,1.0,0.0,7.777777777777778,39.0,0.9774436,8.1,26.0,9.73,6.65,8.1,HW
2022-04-02 01:00:00,1.0417,1.0,6.666666666666667,43.0,1.3889988000000002,5.0,16.0,4.96,3.12,3.86,HW
2022-04-02 02:00:00,1.0833,2.0,7.222222222222222,37.0,1.28611,6.5,14.0,6.6,4.34,5.47,HW
2022-04-02 03:00:00,1.125,3.0,6.111111111111111,43.0,1.028888,6.4,12.0,5.66,3.69,4.66,HW
2022-04-02 04:00:00,1.1667,4.0,5.0,47.0,0.8231104,6.0,13.0,4.67,2.85,4.1,HW
2022-04-02 05:00:00,1.2083,5.0,3.888888888888889,53.0,0.514444,5.8,9.0,4.41,2.44,3.26,HW
2022-04-02 06:00:00,1.25,6.0,4.444444444444445,49.0,0.8745548,5.3,13.0,3.62,1.94,2.74,HW
2022-04-02 07:00:00,1.2917,7.0,4.444444444444445,53.0,0.7202216,7.3,18.0,5.57,2.78,3.97,HW
2022-04-02 08:00:00,1.3333,8.0,3.3333333333333335,57.0,0.514444,7.8,16.0,5.97,3.73,4.61,HW
2022-04-02 09:00:00,1.375,9.0,6.666666666666667,47.0,0.514444,7.9,14.0,5.74,4.2,5.22,HW
2022-04-02 10:00:00,1.4167,10.0,9.444444444444445,42.0,1.1832212,8.6,18.0,4.92,4.0,4.41,HW
2022-04-02 11:00:00,1.4583,11.0,12.222222222222221,35.0,1.800554,9.4,13.0,5.36,4.42,4.83,HW
2022-04-02 12:00:00,1.5,12.0,14.444444444444445,29.0,1.1832212,9.3,14.0,5.47,4.37,4.8,HW
2022-04-02 13:00:00,1.5417,13.0,15.555555555555555,26.0,1.7491096,7.8,13.0,4.11,3.14,3.82,HW
2022-04-02 14:00:00,1.5833,14.0,16.666666666666668,24.0,1.9548872,5.6,8.0,1.76,1.02,1.41,HW
2022-04-02 15:00:00,1.625,15.0,17.22222222222222,19.0,3.2409972,8.2,16.0,4.79,5.16,5.47,HW
2022-04-02 16:00:00,1.6667,16.0,17.77777777777778,18.0,3.7554412,5.2,14.0,2.05,1.09,1.35,HW
2022-04-02 17:00:00,1.7083,17.0,18.333333333333332,17.0,2.6751088000000003,3.9,12.0,1.03,0.34,0.57,HW
2022-04-02 18:00:00,1.75,18.0,18.333333333333332,18.0,3.343886,4.0,14.0,1.39,0.59,0.75,HW
2022-04-02 19:00:00,1.7917,19.0,17.77777777777778,18.0,2.7779976000000004,4.9,17.0,1.96,0.92,1.29,HW
2022-04-02 20:00:00,1.8333,20.0,17.22222222222222,19.0,1.8519984,6.0,13.0,2.92,1.43,2.02,HW
2022-04-02 21:00:00,1.875,21.0,15.0,26.0,2.314998,7.2,26.0,4.25,2.54,3.41,HW
2022-04-02 22:00:00,1.9167,22.0,13.333333333333334,33.0,2.4178868000000002,7.2,26.0,3.66,2.33,3.17,HW
2022-04-02 23:00:00,1.9583,23.0,12.222222222222221,30.0,2.4693312,7.6,25.0,4.04,2.3,3.16,HW
2022-04-03 00:00:00,2.0,0.0,10.0,29.0,2.6236644,6.9,23.0,4.18,2.11,2.69,HW
2022-04-03 01:00:00,2.0417,1.0,8.333333333333334,35.0,1.1832212,6.9,26.0,5.88,3.87,4.97,HW
2022-04-03 02:00:00,2.0833,2.0,7.222222222222222,36.0,0.9259992,5.5,20.0,4.2,2.15,3.0,HW
2022-04-03 03:00:00,2.125,3.0,6.666666666666667,44.0,0.5658884000000001,7.2,15.0,8.39,6.52,7.84,HW
2022-04-03 04:00:00,2.1667,4.0,5.555555555555555,48.0,0.8231104,6.1,12.0,5.24,3.55,4.4,HW
2022-04-03 05:00:00,2.2083,5.0,5.555555555555555,50.0,0.3601108,5.5,11.0,3.52,1.66,2.38,HW
2022-04-03 06:00:00,2.25,6.0,4.444444444444445,54.0,0.8231104,6.9,11.0,5.74,2.81,3.84,HW
2022-04-03 07:00:00,2.2917,7.0,3.888888888888889,56.0,0.7202216,6.7,14.0,4.8,2.1,3.25,HW
2022-04-03 08:00:00,2.3333,8.0,3.3333333333333335,51.0,1.1832212,6.3,10.0,4.45,2.06,3.08,HW
2022-04-03 09:00:00,2.375,9.0,5.555555555555555,41.0,0.8231104,7.7,26.0,6.18,3.53,4.69,HW
2022-04-03 10:00:00,2.4167,10.0,7.777777777777778,35.0,1.28611,7.5,13.0,5.26,3.55,4.49,HW
2022-04-03 11:00:00,2.4583,11.0,10.0,29.0,1.028888,6.3,18.0,3.9,2.4,2.77,HW
2022-04-03 12:00:00,2.5,12.0,11.666666666666666,23.0,1.3889988000000002,6.4,10.0,4.23,2.84,3.24,HW
2022-04-03 13:00:00,2.5417,13.0,12.777777777777779,20.0,1.4918876,6.6,14.0,4.06,3.04,3.48,HW
2022-04-03 14:00:00,2.5833,14.0,14.444444444444445,17.0,1.8519984,6.4,10.0,3.6,2.45,2.84,HW
2022-04-03 15:00:00,2.625,15.0,15.0,17.0,2.8808864,5.7,10.0,3.4,2.27,2.46,HW
2022-04-03 16:00:00,2.6667,16.0,15.0,16.0,2.9837752,5.4,13.0,3.34,2.15,2.56,HW
2022-04-03 17:00:00,2.7083,17.0,15.555555555555555,16.0,2.9837752,5.3,14.0,3.31,2.3,2.57,HW
2022-04-03 18:00:00,2.75,18.0,16.11111111111111,15.0,2.8808864,5.1,16.0,3.96,2.34,2.81,HW
2022-04-03 19:00:00,2.7917,19.0,16.11111111111111,15.0,2.5207756000000003,4.8,21.0,3.5,1.84,2.54,HW
2022-04-03 20:00:00,2.8333,20.0,15.0,17.0,2.4178868000000002,6.1,15.0,4.55,2.12,3.08,HW
2022-04-03 21:00:00,2.875,21.0,12.777777777777779,16.0,1.3889988000000002,7.6,21.0,9.0,6.07,7.14,HW
2022-04-03 22:00:00,2.9167,22.0,10.0,23.0,0.8745548,5.7,25.0,5.77,2.84,3.6,HW
2022-04-03 23:00:00,2.9583,23.0,8.88888888888889,27.0,1.543332,6.0,18.0,5.31,1.91,2.99,HW
2022-04-04 00:00:00,3.0,0.0,8.333333333333334,29.0,1.7491096,6.3,18.0,5.46,2.2,3.45,HW
2022-04-04 01:00:00,3.0417,1.0,7.777777777777778,29.0,1.2346656,6.0,12.0,5.12,2.27,3.21,HW
2022-04-04 02:00:00,3.0833,2.0,7.222222222222222,31.0,1.1317768000000001,5.4,13.0,4.56,1.63,2.45,HW
2022-04-04 03:00:00,3.125,3.0,7.222222222222222,31.0,1.28611,5.8,10.0,4.28,1.97,2.81,HW
2022-04-04 04:00:00,3.1667,4.0,5.555555555555555,35.0,0.7202216,6.8,15.0,5.18,1.93,2.92,HW
2022-04-04 05:00:00,3.2083,5.0,5.555555555555555,35.0,1.1832212,7.3,17.0,5.29,2.12,3.21,HW
2022-04-04 06:00:00,3.25,6.0,4.444444444444445,39.0,0.8231104,8.0,27.0,6.05,2.53,3.71,HW
2022-04-04 07:00:00,3.2917,7.0,3.888888888888889,42.0,0.8745548,8.6,26.0,6.98,2.82,4.19,HW
2022-04-04 08:00:00,3.3333,8.0,3.888888888888889,38.0,1.0803324,10.3,26.0,7.88,3.91,5.05,HW
2022-04-04 09:00:00,3.375,9.0,6.666666666666667,34.0,1.2346656,8.3,36.0,7.63,3.09,4.23,HW
2022-04-04 10:00:00,3.4167,10.0,10.555555555555555,27.0,1.4918876,5.3,28.0,5.02,2.22,2.94,HW
2022-04-04 13:00:00,3.5417,13.0,15.555555555555555,18.0,4.4242184,6.9,24.0,3.61,0.92,1.58,HW
2022-04-04 14:00:00,3.5833,14.0,16.11111111111111,19.0,3.85833,6.3,28.0,2.56,1.08,1.48,HW
2022-04-04 15:00:00,3.625,15.0,16.11111111111111,20.0,3.2924416,5.3,28.0,1.92,0.68,1.25,HW
2022-04-04 16:00:00,3.6667,16.0,15.555555555555555,25.0,3.8068856,4.6,14.0,1.86,0.51,0.9,HW
2022-04-04 17:00:00,3.7083,17.0,15.0,27.0,2.8808864,3.8,11.0,1.46,0.39,0.77,HW
2022-04-04 18:00:00,3.75,18.0,14.444444444444445,32.0,2.2635536000000003,3.6,14.0,1.75,0.33,0.68,HW
2022-04-04 19:00:00,3.7917,19.0,14.444444444444445,34.0,1.7491096,3.8,13.0,1.81,0.6,1.13,HW
2022-04-04 20:00:00,3.8333,20.0,14.444444444444445,35.0,1.543332,4.5,20.0,2.71,1.29,1.82,HW
2022-04-04 21:00:00,3.875,21.0,13.88888888888889,35.0,1.0803324,4.7,20.0,2.74,1.25,1.82,HW
2022-04-04 22:00:00,3.9167,22.0,14.444444444444445,33.0,1.3375544000000001,3.8,19.0,1.76,0.45,0.86,HW
2022-04-04 23:00:00,3.9583,23.0,15.555555555555555,29.0,1.9548872,6.3,39.0,4.52,1.16,2.0,HW
2022-04-05 00:00:00,4.0,0.0,16.11111111111111,33.0,3.086664,5.6,99.0,4.4,0.89,1.62,HW
2022-04-05 01:00:00,4.0417,1.0,14.444444444444445,45.0,2.6236644,4.0,41.0,2.5,0.41,0.83,HW
2022-04-05 02:00:00,4.0833,2.0,13.333333333333334,49.0,2.7779976000000004,3.1,33.0,1.76,0.22,0.55,HW
2022-04-05 03:00:00,4.125,3.0,11.666666666666666,55.0,2.6751088000000003,3.8,39.0,2.25,0.25,0.8,HW
2022-04-05 04:00:00,4.1667,4.0,9.444444444444445,62.0,4.2698852,5.2,37.0,3.1,0.68,1.76,HW
2022-04-05 05:00:00,4.2083,5.0,5.555555555555555,60.0,4.5785516,5.2,36.0,2.74,0.85,2.0,HW
2022-04-05 06:00:00,4.25,6.0,4.444444444444445,64.0,2.2121092,4.2,24.0,3.03,0.74,1.58,HW
2022-04-05 07:00:00,4.2917,7.0,2.7777777777777777,77.0,1.1317768000000001,4.1,20.0,2.94,1.14,1.88,HW
2022-04-05 08:00:00,4.3333,8.0,2.2222222222222223,77.0,1.6462208,4.4,23.0,3.57,1.58,2.78,HW
2022-04-05 09:00:00,4.375,9.0,1.6666666666666667,83.0,1.4918876,3.4,13.0,1.84,0.53,1.01,HW
2022-04-05 10:00:00,4.4167,10.0,1.6666666666666667,65.0,1.543332,3.5,9.0,1.92,0.32,0.88,HW
2022-04-05 11:00:00,4.4583,11.0,2.2222222222222223,65.0,1.9548872,4.5,17.0,2.77,0.89,1.65,HW
2022-04-05 12:00:00,4.5,12.0,3.3333333333333335,53.0,1.5947764,4.9,19.0,2.13,0.56,1.07,HW
2022-04-05 13:00:00,4.5417,13.0,4.444444444444445,38.0,2.6751088000000003,4.7,21.0,1.11,0.19,0.69,HW
2022-04-05 14:00:00,4.5833,14.0,5.555555555555555,29.0,3.8068856,4.0,20.0,0.97,0.15,0.6,HW
2022-04-05 15:00:00,4.625,15.0,6.111111111111111,27.0,4.0126632,4.0,21.0,1.04,0.18,0.42,HW
2022-04-05 16:00:00,4.6667,16.0,6.666666666666667,25.0,4.3213296,3.4,17.0,0.77,0.09,0.37,HW
2022-04-05 17:00:00,4.7083,17.0,7.222222222222222,26.0,4.3213296,2.8,8.0,0.59,0.05,0.4,HW
2022-04-05 18:00:00,4.75,18.0,7.777777777777778,25.0,5.041551200000001,2.9,15.0,0.55,0.09,0.41,HW
2022-04-05 19:00:00,4.7917,19.0,7.222222222222222,25.0,4.9386624,3.2,12.0,0.76,0.08,0.31,HW
2022-04-05 20:00:00,4.8333,20.0,6.666666666666667,26.0,3.9097744,3.1,14.0,0.84,0.21,0.52,HW
2022-04-05 21:00:00,4.875,21.0,5.0,30.0,2.9837752,4.1,11.0,1.22,0.26,0.64,HW
2022-04-05 22:00:00,4.9167,22.0,4.444444444444445,30.0,2.5207756000000003,3.0,19.0,0.94,0.12,0.41,HW
2022-04-05 23:00:00,4.9583,23.0,3.888888888888889,30.0,1.7491096,2.6,11.0,0.51,0.08,0.31,HW
2022-04-06 00:00:00,5.0,0.0,2.7777777777777777,34.0,0.9259992,3.2,12.0,1.53,0.46,0.88,HW
2022-04-06 01:00:00,5.0417,1.0,1.6666666666666667,39.0,1.028888,3.0,7.0,1.51,0.49,0.91,HW
2022-04-06 02:00:00,5.0833,2.0,1.1111111111111112,42.0,1.0803324,2.8,5.0,1.22,0.28,0.74,HW
2022-04-06 03:00:00,5.125,3.0,1.1111111111111112,42.0,1.1832212,2.7,9.0,1.25,0.22,0.64,HW
2022-04-06 04:00:00,5.1667,4.0,-0.5555555555555556,49.0,0.6173328,2.7,11.0,1.42,0.36,0.91,HW
2022-04-06 05:00:00,5.2083,5.0,-1.6666666666666667,56.0,0.5658884000000001,2.9,2.0,1.67,0.34,1.03,HW
2022-04-06 06:00:00,5.25,6.0,-2.2222222222222223,59.0,0.5658884000000001,3.6,11.0,2.49,0.83,1.87,HW
2022-04-06 07:00:00,5.2917,7.0,-2.7777777777777777,64.0,0.514444,5.0,16.0,4.29,1.86,3.06,HW
2022-04-06 08:00:00,5.3333,8.0,-2.2222222222222223,62.0,0.514444,6.0,21.0,5.12,3.37,4.19,HW
2022-04-06 09:00:00,5.375,9.0,1.6666666666666667,45.0,0.514444,3.9,15.0,2.53,1.46,2.02,HW
2022-04-06 10:00:00,5.4167,10.0,3.888888888888889,30.0,1.28611,2.8,11.0,1.12,0.37,0.7,HW
2022-04-06 11:00:00,5.4583,11.0,5.0,25.0,2.7779976000000004,2.0,7.0,0.52,0.11,0.27,HW
2022-04-06 12:00:00,5.5,12.0,5.0,23.0,3.4982192,1.7,10.0,0.35,0.08,0.2,HW
2022-04-06 13:00:00,5.5417,13.0,6.111111111111111,21.0,3.4467748,1.5,2.0,0.31,0.04,0.14,HW
2022-04-06 14:00:00,5.5833,14.0,6.666666666666667,20.0,3.086664,1.7,4.0,0.41,0.1,0.14,HW
2022-04-06 15:00:00,5.625,15.0,7.222222222222222,21.0,3.2924416,2.0,10.0,0.61,0.14,0.37,HW
2022-04-06 16:00:00,5.6667,16.0,7.777777777777778,21.0,2.2635536000000003,2.2,4.0,0.78,0.4,0.76,HW
2022-04-06 17:00:00,5.7083,17.0,8.333333333333334,21.0,2.9837752,4.7,18.0,5.49,4.99,5.74,HW
2022-04-06 18:00:00,5.75,18.0,8.333333333333334,21.0,2.8808864,6.8,13.0,8.52,7.94,8.68,HW
2022-04-06 19:00:00,5.7917,19.0,8.88888888888889,20.0,2.2121092,8.1,11.0,9.46,7.38,8.57,HW
2022-04-06 20:00:00,5.8333,20.0,8.333333333333334,22.0,1.800554,4.1,14.0,3.76,2.53,3.41,HW
2022-04-06 21:00:00,5.875,21.0,6.666666666666667,25.0,0.8231104,3.5,13.0,2.36,1.09,1.8,HW
2022-04-06 22:00:00,5.9167,22.0,5.0,32.0,1.3889988000000002,3.2,13.0,2.44,0.99,1.65,HW
2022-04-06 23:00:00,5.9583,23.0,3.888888888888889,34.0,1.28611,3.1,8.0,2.61,1.15,1.85,HW
2022-04-07 00:00:00,6.0,0.0,3.888888888888889,35.0,1.3889988000000002,4.2,11.0,4.42,2.3,3.24,HW
2022-04-07 01:00:00,6.0417,1.0,2.7777777777777777,37.0,1.3375544000000001,5.2,11.0,5.1,2.99,4.08,HW
2022-04-07 02:00:00,6.0833,2.0,1.6666666666666667,41.0,1.0803324,5.0,10.0,5.27,2.23,3.35,HW
2022-04-07 03:00:00,6.125,3.0,1.6666666666666667,41.0,1.1832212,3.9,4.0,3.16,1.31,2.24,HW
2022-04-07 04:00:00,6.1667,4.0,1.1111111111111112,41.0,1.0803324,3.6,10.0,3.38,1.3,2.25,HW
2022-04-07 05:00:00,6.2083,5.0,0.5555555555555556,44.0,0.6173328,4.4,14.0,4.24,1.79,2.79,HW
2022-04-07 06:00:00,6.25,6.0,0.0,45.0,0.8745548,4.9,14.0,5.26,2.77,4.02,HW
2022-04-07 07:00:00,6.2917,7.0,0.0,48.0,0.9259992,6.8,23.0,7.17,3.5,4.72,HW
2022-04-07 08:00:00,6.3333,8.0,0.0,46.0,1.1317768000000001,7.1,18.0,5.7,3.4,4.45,HW
2022-04-07 09:00:00,6.375,9.0,3.888888888888889,34.0,0.514444,8.1,16.0,5.37,3.08,4.21,HW
2022-04-07 10:00:00,6.4167,10.0,6.666666666666667,27.0,0.5658884000000001,8.1,21.0,4.71,3.27,4.12,HW
2022-04-07 11:00:00,6.4583,11.0,8.88888888888889,21.0,1.2346656,10.8,26.0,6.15,5.25,5.65,HW
2022-04-07 12:00:00,6.5,12.0,10.555555555555555,19.0,1.800554,6.5,17.0,3.52,3.04,3.32,HW
2022-04-07 13:00:00,6.5417,13.0,12.222222222222221,18.0,2.5207756000000003,5.6,14.0,2.89,2.65,2.94,HW
2022-04-07 14:00:00,6.5833,14.0,13.333333333333334,16.0,2.6236644,5.4,13.0,3.16,2.81,2.91,HW
2022-04-07 15:00:00,6.625,15.0,13.88888888888889,15.0,2.7779976000000004,5.2,12.0,3.64,3.27,3.71,HW
2022-04-07 16:00:00,6.6667,16.0,14.444444444444445,16.0,2.8808864,5.6,10.0,4.98,4.67,5.3,HW
2022-04-07 17:00:00,6.7083,17.0,15.0,16.0,2.8808864,6.3,18.0,7.04,6.95,7.44,HW
2022-04-07 18:00:00,6.75,18.0,15.555555555555555,17.0,2.8808864,7.0,20.0,8.44,8.18,9.01,HW
2022-04-07 19:00:00,6.7917,19.0,15.555555555555555,20.0,3.0352196000000005,5.6,18.0,5.84,4.77,5.8,HW
2022-04-07 20:00:00,6.8333,20.0,14.444444444444445,21.0,2.1092204,5.5,17.0,5.15,3.48,4.34,HW
2022-04-07 21:00:00,6.875,21.0,12.777777777777779,23.0,1.4918876,8.2,25.0,9.26,6.35,7.48,HW
2022-04-07 22:00:00,6.9167,22.0,10.555555555555555,28.0,0.8231104,6.6,23.0,7.54,5.68,6.72,HW
2022-04-07 23:00:00,6.9583,23.0,8.88888888888889,36.0,0.8231104,6.1,21.0,7.65,5.52,6.58,HW
2022-04-08 00:00:00,7.0,0.0,8.333333333333334,35.0,1.1832212,6.6,13.0,8.72,5.99,7.18,HW
2022-04-08 01:00:00,7.0417,1.0,7.777777777777778,37.0,0.9259992,5.8,15.0,7.55,4.91,6.23,HW
2022-04-08 02:00:00,7.0833,2.0,6.666666666666667,37.0,1.2346656,5.1,16.0,6.67,4.53,5.69,HW
2022-04-08 03:00:00,7.125,3.0,6.111111111111111,38.0,0.8745548,5.8,7.0,7.03,4.07,5.58,HW
2022-04-08 04:00:00,7.1667,4.0,4.444444444444445,44.0,0.8745548,5.8,19.0,6.39,3.06,4.61,HW
2022-04-08 05:00:00,7.2083,5.0,5.0,40.0,1.543332,7.6,15.0,9.38,6.12,7.38,HW
2022-04-08 06:00:00,7.25,6.0,5.0,40.0,1.1317768000000001,7.9,27.0,9.85,5.95,7.43,HW
